Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.678506856104469,0.855462275632346,1.26016831185882,0,0,0,37.8600041186211,0.717824257640256,0.0179474764386968,-0.00232812129376446,1.70679606208325,0.00671782687350376,1.3592127603398,0,0,0,0,0,0,package://new_assem_without battery hull/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://new_assem_without battery hull/meshes/base_link.STL,,new_assem_without battery hull.STEP-1/Endcap_M7.STEP-1/Endcap_2.0.STEP-1;new_assem_without battery hull.STEP-1/new_bottom_L_connector.STEP-8;new_assem_without battery hull.STEP-1/new_bottom_L_connector.STEP-6;new_assem_without battery hull.STEP-1/new_bottom_L_connector.STEP-7;new_assem_without battery hull.STEP-1/new_bottom_L_connector.STEP-5;new_assem_without battery hull.STEP-1/new_L_connector.STEP-5;new_assem_without battery hull.STEP-1/SIde frame m7 mark 7 (torpedo side).STEP-2;new_assem_without battery hull.STEP-1/mid frame m7 mark 7.STEP-2;new_assem_without battery hull.STEP-1/new_bottom_L_connector.STEP-4;new_assem_without battery hull.STEP-1/new_bottom_L_connector.STEP-3;new_assem_without battery hull.STEP-1/new_Stud.STEP-1;new_assem_without battery hull.STEP-1/new_L_connector.STEP-7;new_assem_without battery hull.STEP-1/new_L_connector.STEP-6;new_assem_without battery hull.STEP-1/Side frame m7 mark 7 (gripper side ).STEP-2;new_assem_without battery hull.STEP-1/new_L_connector.STEP-8;new_assem_without battery hull.STEP-1/new_bottom_L_connector.STEP-1;new_assem_without battery hull.STEP-1/new_L_connector.STEP-2;new_assem_without battery hull.STEP-1/camera hull endcap.STEP-1;new_assem_without battery hull.STEP-1/Camera_Hull_M7.STEP-2;new_assem_without battery hull.STEP-1/mid frame m7 mark 7.STEP-1;new_assem_without battery hull.STEP-1/Camera_Hull_M7.STEP-1;new_assem_without battery hull.STEP-1/new_L_connector.STEP-3;new_assem_without battery hull.STEP-1/Side frame m7 mark 7 (gripper side ).STEP-1;new_assem_without battery hull.STEP-1/SIde frame m7 mark 7 (torpedo side).STEP-1;new_assem_without battery hull.STEP-1/new_L_connector.STEP-1;new_assem_without battery hull.STEP-1/new_bottom_L_connector.STEP-2;new_assem_without battery hull.STEP-1/new_L_connector.STEP-4;new_assem_without battery hull.STEP-1/camera hull endcap.STEP-2;new_assem_without battery hull.STEP-1/Baseplate esc plate.STEP-1;new_assem_without battery hull.STEP-1/Baseplate_imu.STEP-1;new_assem_without battery hull.STEP-1/trimmer_coin_keeper_2.STEP-1;new_assem_without battery hull.STEP-1/trimmer weights.STEP-4;new_assem_without battery hull.STEP-1/handle2.STEP-3;new_assem_without battery hull.STEP-1/trimmer_coin_keeper.STEP-1;new_assem_without battery hull.STEP-1/handle2.STEP-4;new_assem_without battery hull.STEP-1/trimmer weights.STEP-3;new_assem_without battery hull.STEP-1/handle3.STEP-1;new_assem_without battery hull.STEP-1/trimmer weights.STEP-1;new_assem_without battery hull.STEP-1/trimmer_coin_keeper.STEP-2;new_assem_without battery hull.STEP-1/trimmer weights.STEP-2;new_assem_without battery hull.STEP-1/trimmer_coin_keeper_2.STEP-2;new_assem_without battery hull.STEP-1/handle3.STEP-2;new_assem_without battery hull.STEP-1/handle2.STEP-1;new_assem_without battery hull.STEP-1/kill switch mount.STEP-4;new_assem_without battery hull.STEP-1/Torpedo_shooter_beam_Lconnector.STEP-3;new_assem_without battery hull.STEP-1/gripper jointt.STEP-2;new_assem_without battery hull.STEP-1/handle2.STEP-2;new_assem_without battery hull.STEP-1/handle.STEP-1;new_assem_without battery hull.STEP-1/kill switch mount.STEP-3;new_assem_without battery hull.STEP-1/Torpedo_shooter_beam_Lconnector.STEP-4;new_assem_without battery hull.STEP-1/gripper jointt.STEP-1;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-11;new_assem_without battery hull.STEP-1/kill switch mount.STEP-1;new_assem_without battery hull.STEP-1/handle.STEP-2;new_assem_without battery hull.STEP-1/kill switch mount.STEP-2;new_assem_without battery hull.STEP-1/Torpedo_shooter_beam_Lconnector.STEP-2;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-12;new_assem_without battery hull.STEP-1/Torpedo_shooter_beam_Lconnector.STEP-1;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-14;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-13;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-10;new_assem_without battery hull.STEP-1/Beam_Torpedo Shooter.STEP-1;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-8;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-7;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-6;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-5;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-4;new_assem_without battery hull.STEP-1/Bulkhead.STEP-13;new_assem_without battery hull.STEP-1/Bulkhead.STEP-8;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-2;new_assem_without battery hull.STEP-1/Bulkhead.STEP-12;new_assem_without battery hull.STEP-1/Bulkhead.STEP-10;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-9;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-1;new_assem_without battery hull.STEP-1/Bulkhead.STEP-14;new_assem_without battery hull.STEP-1/Bulkhead.STEP-11;new_assem_without battery hull.STEP-1/Bulkhead.STEP-9;new_assem_without battery hull.STEP-1/WLP-M10-6.5MM-R1-PUBLIC.STEP-3;new_assem_without battery hull.STEP-1/Bulkhead.STEP-5;new_assem_without battery hull.STEP-1/Bulkhead.STEP-4;new_assem_without battery hull.STEP-1/Bulkhead.STEP-3;new_assem_without battery hull.STEP-1/Bulkhead.STEP-1;new_assem_without battery hull.STEP-1/new_Stud.STEP-4;new_assem_without battery hull.STEP-1/new_Stud.STEP-6;new_assem_without battery hull.STEP-1/new_Stud.STEP-5;new_assem_without battery hull.STEP-1/Bulkhead.STEP-6;new_assem_without battery hull.STEP-1/new_Stud.STEP-8;new_assem_without battery hull.STEP-1/new_Stud.STEP-2;new_assem_without battery hull.STEP-1/Bulkhead.STEP-7;new_assem_without battery hull.STEP-1/Bulkhead.STEP-2;new_assem_without battery hull.STEP-1/new_Stud.STEP-3;new_assem_without battery hull.STEP-1/new_Stud.STEP-7;new_assem_without battery hull.STEP-1/gripper mark1 assem m7.STEP-1/gripper base plate m7.STEP-1;new_assem_without battery hull.STEP-1/gripper mark1 assem m7.STEP-1/single gear link gripper part 2.STEP-1;new_assem_without battery hull.STEP-1/gripper mark1 assem m7.STEP-1/SER-1X07 Servo.STEP-1;new_assem_without battery hull.STEP-1/gripper mark1 assem m7.STEP-1/output.STEP-2;new_assem_without battery hull.STEP-1/gripper mark1 assem m7.STEP-1/Finger.STEP-1;new_assem_without battery hull.STEP-1/gripper mark1 assem m7.STEP-1/output.STEP-1;new_assem_without battery hull.STEP-1/gripper mark1 assem m7.STEP-1/single gear link gripper.STEP-1;new_assem_without battery hull.STEP-1/gripper mark1 assem m7.STEP-1/Finger.STEP-2;new_assem_without battery hull.STEP-1/WL-11007-1_DVL.step.STEP-1;new_assem_without battery hull.STEP-1/main_hull11.STEP-1;new_assem_without battery hull.STEP-1/mark 3 assembly torpedo m7.STEP-1;new_assem_without battery hull.STEP-1/latch_hook.STEP.STEP-10;new_assem_without battery hull.STEP-1/latch_hook.STEP.STEP-5;new_assem_without battery hull.STEP-1/latch_hook.STEP.STEP-4;new_assem_without battery hull.STEP-1/latch_hook.STEP.STEP-2;new_assem_without battery hull.STEP-1/Kill_Switch.STEP-4;new_assem_without battery hull.STEP-1/Kill_Switch.STEP-3;new_assem_without battery hull.STEP-1/Kill_Switch.STEP-1;new_assem_without battery hull.STEP-1/latch_hook.STEP.STEP-1;new_assem_without battery hull.STEP-1/latch_hook.STEP.STEP-6;new_assem_without battery hull.STEP-1/latch_hook.STEP.STEP-8;new_assem_without battery hull.STEP-1/latch_hook.STEP.STEP-7;new_assem_without battery hull.STEP-1/latch_hook.STEP.STEP-9;new_assem_without battery hull.STEP-1/Kill_Switch.STEP-2;new_assem_without battery hull.STEP-1/latch_hook.STEP.STEP-3;new_assem_without battery hull.STEP-1/Endcap_M7.STEP-1;new_assem_without battery hull.STEP-1/Thruster Assembly_Surge.STEP-1;new_assem_without battery hull.STEP-1/Thruster Assembly.STEP-4;new_assem_without battery hull.STEP-1/Thruster Assembly_Surge.STEP-4;new_assem_without battery hull.STEP-1/Thruster Assembly.STEP-2;new_assem_without battery hull.STEP-1/Thruster Assembly_Surge.STEP-3;new_assem_without battery hull.STEP-1/Thruster Assembly.STEP-3;new_assem_without battery hull.STEP-1/Thruster Assembly_Surge.STEP-2;new_assem_without battery hull.STEP-1/Thruster Assembly.STEP-1;new_assem_without battery hull.STEP-1/marker dropper assem.STEP-1;new_assem_without battery hull.STEP-1/Gripper beamm.STEP-1;new_assem_without battery hull.STEP-1/DAC.step.STEP-1;new_assem_without battery hull.STEP-1/M4_ATX.step.STEP-1;new_assem_without battery hull.STEP-1/Baseplate plate.STEP-1;new_assem_without battery hull.STEP-1/Bulkhead.STEP-16;new_assem_without battery hull.STEP-1/Bulkhead.STEP-15;new_assem_without battery hull.STEP-1/BESC30-R3.STEP-1;new_assem_without battery hull.STEP-1/SER-20XX Servo.step.STEP-1;new_assem_without battery hull.STEP-1/SBC plate.STEP-1;new_assem_without battery hull.STEP-1/Overplate esc.STEP-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
